auc,prauc,AP,auc_01,f1,accuracy,precision,recall,evalset,encoding,weight,cols
0.7088075888260239,0.3716956245707228,0.37267822157730707,0.5652884605859012,0.023333333333333334,0.8067919551599076,0.875,0.011824324324324325,cedar_related,onehot,Mask,blsm_mut_score-mutation_score-ratio_rank
0.6684700838785768,0.037177351644973655,0.037546406992008646,0.5536155652261424,0.0038684719535783366,0.9811168554981117,0.09090909090909091,0.001976284584980237,prime_related,onehot,Mask,blsm_mut_score-mutation_score-ratio_rank
0.6001877346683355,0.31395073934763834,0.31629351665204614,0.530210460443976,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,KL,blsm_mut_score-mutation_score-ratio_rank
0.714486198611557,0.38696600212274035,0.38775356260194405,0.5632113468176125,0.05237315875613749,0.8090999010880316,0.8421052631578947,0.02702702702702703,cedar_related,onehot,KL,blsm_mut_score-mutation_score-ratio_rank
0.6586968999495131,0.035806730780875075,0.036296887512661975,0.5471350205658366,0.007547169811320754,0.9807135261980714,0.08333333333333333,0.003952569169960474,prime_related,onehot,KL,blsm_mut_score-mutation_score-ratio_rank
0.6054443053817271,0.2836721460611161,0.2875960604199534,0.5210707463276464,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,None,blsm_mut_score-mutation_score-ratio_rank
0.713655098154279,0.37990795330036564,0.38102621402312564,0.5714549717573716,0.04878048780487805,0.8071216617210683,0.6521739130434783,0.02533783783783784,cedar_related,onehot,None,blsm_mut_score-mutation_score-ratio_rank
0.6672699304833942,0.03578629166590725,0.03626941293357165,0.5430667902530563,0.011299435028248588,0.980750192498075,0.12,0.005928853754940711,prime_related,onehot,None,blsm_mut_score-mutation_score-ratio_rank
0.61034887359199,0.3172806908475713,0.31972355262587215,0.5296340820762796,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Shannon,blsm_mut_score-mutation_score-ratio_rank
0.7146709644917347,0.3875313856370902,0.3883044427445741,0.5634841432777999,0.05237315875613749,0.8090999010880316,0.8421052631578947,0.02702702702702703,cedar_related,onehot,Shannon,blsm_mut_score-mutation_score-ratio_rank
0.659606447145776,0.035898480072495145,0.03631709998248238,0.5476909821201723,0.007518796992481203,0.980640193598064,0.07692307692307693,0.003952569169960474,prime_related,onehot,Shannon,blsm_mut_score-mutation_score-ratio_rank
0.5985215894868585,0.252183798016835,0.25520315208236477,0.5025854686779527,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,Inverted Mask,blsm_mut_score-mutation_score-ratio_rank
0.6949889002070486,0.3723842798102517,0.374002872390389,0.5665544692582791,0.12018489984591678,0.8117375535773161,0.6842105263157895,0.06587837837837837,cedar_related,BL62LO,Inverted Mask,blsm_mut_score-mutation_score-ratio_rank
0.630938470487006,0.025731890166262254,0.025879497035796572,0.5017058852783689,0.028328611898016998,0.962270377296227,0.027124773960216998,0.029644268774703556,prime_related,BL62LO,Inverted Mask,blsm_mut_score-mutation_score-ratio_rank
0.6067819148936171,0.2766508238630251,0.27983237720185494,0.5228822211975496,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,Inverted KL,blsm_mut_score-mutation_score-ratio_rank
0.689850055914169,0.38719835747068576,0.3884048555818829,0.5791559174906163,0.14714714714714716,0.8127266732607978,0.6621621621621622,0.08277027027027027,cedar_related,BL62LO,Inverted KL,blsm_mut_score-mutation_score-ratio_rank
0.6078179269470947,0.025151176204192924,0.02542884320224051,0.5122024332067198,0.018499486125385406,0.9649836834964983,0.019271948608137045,0.017786561264822136,prime_related,BL62LO,Inverted KL,blsm_mut_score-mutation_score-ratio_rank
0.5967537546933668,0.2670153239634119,0.2698310060595127,0.5171596074039918,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,Inverted Shannon,blsm_mut_score-mutation_score-ratio_rank
0.6889836630977557,0.38621799967647275,0.3874239287220816,0.578767300904475,0.14479638009049772,0.8130563798219584,0.676056338028169,0.08108108108108109,cedar_related,BL62LO,Inverted Shannon,blsm_mut_score-mutation_score-ratio_rank
0.6065539081143956,0.024877763313483153,0.02508664238319254,0.5115724833390093,0.020304568527918784,0.9646170204964617,0.020876826722338204,0.019762845849802372,prime_related,BL62LO,Inverted Shannon,blsm_mut_score-mutation_score-ratio_rank
0.6202753441802253,0.2763328783652198,0.2786823867957397,0.5037793952967525,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,Mask,blsm_mut_score-mutation_score-ratio_rank
0.6923869537296413,0.3521953788784314,0.35367843629876294,0.555941266521486,0.060995184590690206,0.8071216617210683,0.6129032258064516,0.03209459459459459,cedar_related,BL62LO,Mask,blsm_mut_score-mutation_score-ratio_rank
0.669343822130105,0.030120417946795493,0.030250397044161555,0.5079417322447031,0.017057569296375263,0.9661936713966194,0.018518518518518517,0.015810276679841896,prime_related,BL62LO,Mask,blsm_mut_score-mutation_score-ratio_rank
0.6040597622027535,0.27043154457029217,0.2730259779658326,0.5092549897898689,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,KL,blsm_mut_score-mutation_score-ratio_rank
0.6862502352823943,0.3509621266869076,0.35263813078716344,0.5557107189122756,0.060995184590690206,0.8071216617210683,0.6129032258064516,0.03209459459459459,cedar_related,BL62LO,KL,blsm_mut_score-mutation_score-ratio_rank
0.6572060665225351,0.028318166242302656,0.02845411615309415,0.5016402905971835,0.019047619047619046,0.9697869687969787,0.023952095808383235,0.015810276679841896,prime_related,BL62LO,KL,blsm_mut_score-mutation_score-ratio_rank
0.6269633917396746,0.2731497950144265,0.27602021426850687,0.5070729859693037,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,None,blsm_mut_score-mutation_score-ratio_rank
0.6990918099582581,0.37802399897926553,0.3796388912470098,0.5695224510394091,0.1263157894736842,0.8084404879657106,0.5753424657534246,0.07094594594594594,cedar_related,BL62LO,None,blsm_mut_score-mutation_score-ratio_rank
0.6418071866263264,0.026717418102134245,0.02688613376092563,0.5018658694622788,0.02484472049689441,0.9597037362959704,0.02254428341384863,0.02766798418972332,prime_related,BL62LO,None,blsm_mut_score-mutation_score-ratio_rank
0.6051705256570714,0.27158256686310533,0.2741906341227233,0.5102018971082274,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,Shannon,blsm_mut_score-mutation_score-ratio_rank
0.6874508675000276,0.35169714596191015,0.35337877324770817,0.5561040702834402,0.0641025641025641,0.8074513682822289,0.625,0.033783783783783786,cedar_related,BL62LO,Shannon,blsm_mut_score-mutation_score-ratio_rank
0.6593186465961346,0.028588813497451206,0.02872377963623514,0.5023793576833587,0.02107728337236534,0.9693469731969347,0.02586206896551724,0.017786561264822136,prime_related,BL62LO,Shannon,blsm_mut_score-mutation_score-ratio_rank
0.5447199624530663,0.23900014742250678,0.24105286694899555,0.5004858046242013,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Inverted Mask,blsm_mut_score-mutation_score-ratio_rank
0.6954297086927157,0.379202585984045,0.38084466413157403,0.5705688385295535,0.1059190031152648,0.8107484338938344,0.68,0.057432432432432436,cedar_related,BL62FREQ,Inverted Mask,blsm_mut_score-mutation_score-ratio_rank
0.6333381866143654,0.026959669509168935,0.027392419436581918,0.5132096302100625,0.012195121951219511,0.97030029699703,0.01592356687898089,0.009881422924901186,prime_related,BL62FREQ,Inverted Mask,blsm_mut_score-mutation_score-ratio_rank
0.5327205882352941,0.21958880601089772,0.2217234771801983,0.4966981753507674,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Inverted KL,blsm_mut_score-mutation_score-ratio_rank
0.7040175160822437,0.4051340785554027,0.4058919743804305,0.5842705779584539,0.12557427258805512,0.8117375535773161,0.6721311475409836,0.06925675675675676,cedar_related,BL62FREQ,Inverted KL,blsm_mut_score-mutation_score-ratio_rank
0.6110151857982168,0.027021417251073265,0.02752675559778242,0.521964616037298,0.020253164556962026,0.971620283797162,0.028169014084507043,0.015810276679841896,prime_related,BL62FREQ,Inverted KL,blsm_mut_score-mutation_score-ratio_rank
0.5189064455569462,0.21020246091361416,0.21215946572323577,0.490852051906989,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Inverted Shannon,blsm_mut_score-mutation_score-ratio_rank
0.7038299821738987,0.40592897867339295,0.40667388931785214,0.5853737828688776,0.12557427258805512,0.8117375535773161,0.6721311475409836,0.06925675675675676,cedar_related,BL62FREQ,Inverted Shannon,blsm_mut_score-mutation_score-ratio_rank
0.6098126697510104,0.02678333279112699,0.0271642182233184,0.5216249070900693,0.02035623409669211,0.9717669489971767,0.02857142857142857,0.015810276679841896,prime_related,BL62FREQ,Inverted Shannon,blsm_mut_score-mutation_score-ratio_rank
0.6073998748435544,0.27522028242853847,0.2777731126876409,0.5123427310453856,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Mask,blsm_mut_score-mutation_score-ratio_rank
0.6915828415469956,0.33970339277012596,0.3413809860011268,0.5520900652263985,0.023026315789473683,0.8041543026706232,0.4375,0.011824324324324325,cedar_related,BL62FREQ,Mask,blsm_mut_score-mutation_score-ratio_rank
0.6556138605571635,0.029567681965572322,0.029736775935861062,0.5220854687970649,0.006299212598425197,0.9768635646976863,0.015503875968992248,0.003952569169960474,prime_related,BL62FREQ,Mask,blsm_mut_score-mutation_score-ratio_rank
0.5983260325406758,0.2580106730644959,0.260308173045411,0.49780976220275347,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,KL,blsm_mut_score-mutation_score-ratio_rank
0.6932588826023894,0.35025485181467797,0.3519708216860665,0.5574079572360044,0.04538087520259319,0.805802835476426,0.56,0.02364864864864865,cedar_related,BL62FREQ,KL,blsm_mut_score-mutation_score-ratio_rank
0.6614590616638888,0.030871881277814414,0.031036392065715266,0.5264827994386121,0.008379888268156424,0.9739669269973967,0.014285714285714285,0.005928853754940711,prime_related,BL62FREQ,KL,blsm_mut_score-mutation_score-ratio_rank
0.5644008135168961,0.24767258190690572,0.24997625955679606,0.5055497002832487,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,None,blsm_mut_score-mutation_score-ratio_rank
0.6931398573911888,0.3712004179250966,0.3727327308834525,0.5684596739087996,0.07961783439490445,0.8094296076491923,0.6944444444444444,0.04222972972972973,cedar_related,BL62FREQ,None,blsm_mut_score-mutation_score-ratio_rank
0.6382250369939624,0.028931796397909437,0.02906588229686192,0.5137532733319717,0.007462686567164178,0.9707402925970741,0.010067114093959731,0.005928853754940711,prime_related,BL62FREQ,None,blsm_mut_score-mutation_score-ratio_rank
0.5929051939924905,0.2565543649127692,0.2589389650751536,0.49789210196956724,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Shannon,blsm_mut_score-mutation_score-ratio_rank
0.6936768548556751,0.35209245343128925,0.3537833326271153,0.5577594239704247,0.03583061889250815,0.8048137157929443,0.5,0.018581081081081082,cedar_related,BL62FREQ,Shannon,blsm_mut_score-mutation_score-ratio_rank
0.6600984694297193,0.03067161382476905,0.030835522374208633,0.5256885131332637,0.008559201141226819,0.9745169214974517,0.015384615384615385,0.005928853754940711,prime_related,BL62FREQ,Shannon,blsm_mut_score-mutation_score-ratio_rank
0.5853254067584481,0.2700939291986191,0.27363284054584497,0.5147305842829853,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Inverted Mask,mutation_score-ratio_rank
0.7059482157290433,0.3835709587971459,0.38435717223187915,0.5709720236849972,0.03316749585406302,0.8077810748433893,0.9090909090909091,0.016891891891891893,cedar_related,onehot,Inverted Mask,mutation_score-ratio_rank
0.6608615322005106,0.03406276238332465,0.03436958787734505,0.5414209000151389,0.007504690431519698,0.9806035272980603,0.07407407407407407,0.003952569169960474,prime_related,onehot,Inverted Mask,mutation_score-ratio_rank
0.5602158948685857,0.2402600050959658,0.24274222044522362,0.5055908701666557,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Inverted KL,mutation_score-ratio_rank
0.7213965809316075,0.39675430126080125,0.3976683370582506,0.5739604014631505,0.10248447204968945,0.8094296076491923,0.6346153846153846,0.05574324324324324,cedar_related,onehot,Inverted KL,mutation_score-ratio_rank
0.6364842792825984,0.031661644198014594,0.03193426049259834,0.5324876660820994,0.011661807580174925,0.975140248597514,0.022222222222222223,0.007905138339920948,prime_related,onehot,Inverted KL,mutation_score-ratio_rank
0.5648153942428036,0.24445971153652746,0.24693845608523757,0.5100783874580067,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Inverted Shannon,mutation_score-ratio_rank
0.7211190861078203,0.39609309276329496,0.39697419464089323,0.5728663019085408,0.10559006211180125,0.8100890207715133,0.6538461538461539,0.057432432432432436,cedar_related,onehot,Inverted Shannon,mutation_score-ratio_rank
0.6369138389536642,0.03136070415150547,0.03163068850197179,0.5307972429622873,0.008746355685131194,0.9750669159975067,0.016666666666666666,0.005928853754940711,prime_related,onehot,Inverted Shannon,mutation_score-ratio_rank
0.5530506883604506,0.24771488756535512,0.25010497169832235,0.5155539819511231,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Mask,mutation_score-ratio_rank
0.7064540728766456,0.3713313881295491,0.37229730741402556,0.5659764612712067,0.020033388981636063,0.8064622485987472,0.8571428571428571,0.010135135135135136,cedar_related,onehot,Mask,mutation_score-ratio_rank
0.6646758862270824,0.03660440524700769,0.03700225038918428,0.5521380528043246,0.003846153846153846,0.9810068565981007,0.07142857142857142,0.001976284584980237,prime_related,onehot,Mask,mutation_score-ratio_rank
0.5855366082603253,0.31602133960946927,0.31834802754710145,0.5339157499505961,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,KL,mutation_score-ratio_rank
0.7130655081546109,0.38708173169594795,0.3878672654950973,0.5641105917578028,0.05228758169934641,0.808770194526871,0.8,0.02702702702702703,cedar_related,onehot,KL,mutation_score-ratio_rank
0.657219799437423,0.03601134784271569,0.0368232116871022,0.545335791102826,0.007462686567164178,0.9804935283980494,0.06666666666666667,0.003952569169960474,prime_related,onehot,KL,mutation_score-ratio_rank
0.585020337922403,0.2780844963561301,0.2824361350019883,0.5117251827942824,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,None,mutation_score-ratio_rank
0.7115271765005482,0.37940804822574714,0.38053283560095547,0.5710528792446256,0.055284552845528454,0.8084404879657106,0.7391304347826086,0.028716216216216218,cedar_related,onehot,None,mutation_score-ratio_rank
0.6645991738691868,0.03526654517890389,0.0357174399868017,0.5449853958183188,0.011235955056179775,0.980640193598064,0.10714285714285714,0.005928853754940711,prime_related,onehot,None,mutation_score-ratio_rank
0.5940237797246558,0.31686849078506085,0.31903381492417093,0.5331335221658652,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Shannon,mutation_score-ratio_rank
0.711974213049592,0.3846793607868752,0.3854810406047373,0.5629367292862625,0.052202283849918436,0.8084404879657106,0.7619047619047619,0.02702702702702703,cedar_related,onehot,Shannon,mutation_score-ratio_rank
0.6573270786058758,0.03613163394275545,0.036710294044265165,0.545268875201759,0.007462686567164178,0.9804935283980494,0.06666666666666667,0.003952569169960474,prime_related,onehot,Shannon,mutation_score-ratio_rank
0.5831664580725907,0.2477991038156701,0.2507748150976955,0.5022149397272907,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,Inverted Mask,mutation_score-ratio_rank
0.6943626338341619,0.37278287612740424,0.3744139994945034,0.5674555352696322,0.12863705972434913,0.8123969666996373,0.6885245901639344,0.07094594594594594,cedar_related,BL62LO,Inverted Mask,mutation_score-ratio_rank
0.6308073432996886,0.02589579802204456,0.026047077477692904,0.5023232835572032,0.027906976744186046,0.9616837164961684,0.026362038664323375,0.029644268774703556,prime_related,BL62LO,Inverted Mask,mutation_score-ratio_rank
0.5860607008760952,0.26788014152994744,0.27110775896511763,0.5200003293590673,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,Inverted KL,mutation_score-ratio_rank
0.6896839742241216,0.38636299986444267,0.38760001892426366,0.5793653406743383,0.14970059880239522,0.8127266732607978,0.6578947368421053,0.08445945945945946,cedar_related,BL62LO,Inverted KL,mutation_score-ratio_rank
0.6079422615098439,0.02517967065283562,0.025395068112735147,0.5123502543958365,0.019980019980019983,0.964030359696403,0.020202020202020204,0.019762845849802372,prime_related,BL62LO,Inverted KL,mutation_score-ratio_rank
0.5792318523153942,0.26086914575467546,0.2648648621507587,0.5145247348659509,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,Inverted Shannon,mutation_score-ratio_rank
0.6888591018302201,0.3867742344583801,0.3878569842791222,0.5783065699002868,0.15522388059701492,0.813386086383119,0.6666666666666666,0.08783783783783784,cedar_related,BL62LO,Inverted Shannon,mutation_score-ratio_rank
0.6054599263945295,0.024900937324898464,0.025121612743726103,0.5124039580980866,0.019940179461615155,0.9639570270963957,0.02012072434607646,0.019762845849802372,prime_related,BL62LO,Inverted Shannon,mutation_score-ratio_rank
0.6123044430538173,0.27455164530726595,0.27702412730605946,0.5068259666688624,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,Mask,mutation_score-ratio_rank
0.6913150348217942,0.35040833590286696,0.3518948795876316,0.5553159106841808,0.06070287539936102,0.8061325420375866,0.5588235294117647,0.03209459459459459,cedar_related,BL62LO,Mask,mutation_score-ratio_rank
0.6704433413156516,0.030606971533359496,0.03073721528800086,0.5095305768712579,0.010395010395010396,0.9650936823965094,0.010964912280701754,0.009881422924901186,prime_related,BL62LO,Mask,mutation_score-ratio_rank
0.5960106382978723,0.2677134389036442,0.2703352433684544,0.5095431789737171,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,KL,mutation_score-ratio_rank
0.6848904414451321,0.350185996254525,0.3518548810466235,0.5563601128889298,0.0670926517571885,0.8074513682822289,0.6176470588235294,0.03547297297297297,cedar_related,BL62LO,KL,mutation_score-ratio_rank
0.6595072895936548,0.028734944549568188,0.028874148484352255,0.5038379844327501,0.025345622119815666,0.968980310196898,0.03038674033149171,0.021739130434782608,prime_related,BL62LO,KL,mutation_score-ratio_rank
0.6016817897371715,0.26285625009167174,0.26558489389027323,0.5058790593505039,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,None,mutation_score-ratio_rank
0.6998142653099638,0.3780252016021276,0.37967130543516436,0.5707178021506705,0.13731343283582087,0.8094296076491923,0.5897435897435898,0.0777027027027027,cedar_related,BL62LO,None,mutation_score-ratio_rank
0.6414815098114294,0.02691309554293595,0.02708046365002217,0.5028288833184014,0.02389078498293515,0.9580537527958054,0.021021021021021023,0.02766798418972332,prime_related,BL62LO,None,mutation_score-ratio_rank
0.5965894868585733,0.269293906237729,0.2719531015481596,0.5123427310453856,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,Shannon,mutation_score-ratio_rank
0.6864709855287486,0.3516786295932416,0.35333353588730076,0.556899514167351,0.0670926517571885,0.8074513682822289,0.6176470588235294,0.03547297297297297,cedar_related,BL62LO,Shannon,mutation_score-ratio_rank
0.6597575092095438,0.028783338472425774,0.028920744679254314,0.5038298628164185,0.024915062287655717,0.968430315696843,0.029177718832891247,0.021739130434782608,prime_related,BL62LO,Shannon,mutation_score-ratio_rank
0.5336983729662077,0.23477355484119858,0.23679646551536232,0.4989213490547395,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Inverted Mask,mutation_score-ratio_rank
0.6948844071437271,0.3790570337831886,0.3807240720882489,0.5726721757225864,0.11728395061728396,0.8114078470161556,0.6785714285714286,0.06418918918918919,cedar_related,BL62FREQ,Inverted Mask,mutation_score-ratio_rank
0.6326225983826761,0.026910664585018673,0.027199160456318476,0.5149618009296398,0.018823529411764704,0.969420305796942,0.023255813953488372,0.015810276679841896,prime_related,BL62FREQ,Inverted Mask,mutation_score-ratio_rank
0.5176392365456821,0.2142226146531615,0.21635993025094488,0.49612179698307096,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Inverted KL,mutation_score-ratio_rank
0.7025227808718182,0.40412906000510856,0.40491889443828455,0.5846027413385485,0.1282442748091603,0.8117375535773161,0.6666666666666666,0.07094594594594594,cedar_related,BL62FREQ,Inverted KL,mutation_score-ratio_rank
0.6076377747302849,0.026837667455413855,0.027161022739994312,0.5237122790655142,0.019559902200488994,0.9705936273970593,0.02564102564102564,0.015810276679841896,prime_related,BL62FREQ,Inverted KL,mutation_score-ratio_rank
0.503089799749687,0.2059173509066588,0.20787066754258962,0.49138726039127856,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Inverted Shannon,mutation_score-ratio_rank
0.7024418160479201,0.40500536480012816,0.4057708983133562,0.5854218591475755,0.12844036697247707,0.8120672601384767,0.6774193548387096,0.07094594594594594,cedar_related,BL62FREQ,Inverted Shannon,mutation_score-ratio_rank
0.6064041012095154,0.026810707116266236,0.027170812182354686,0.5231544522595809,0.019777503090234856,0.9709236240970923,0.026402640264026403,0.015810276679841896,prime_related,BL62FREQ,Inverted Shannon,mutation_score-ratio_rank
0.5979114518147685,0.2754792371612923,0.2781104763368487,0.5146894143995784,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Mask,mutation_score-ratio_rank
0.6915696934132002,0.34043304361085214,0.34212630086876505,0.5529601730279838,0.029459901800327332,0.8044840092317838,0.47368421052631576,0.015202702702702704,cedar_related,BL62FREQ,Mask,mutation_score-ratio_rank
0.6557442494157236,0.02991854313035954,0.030081456140659213,0.5243912695064806,0.00310077519379845,0.9764235690976424,0.007194244604316547,0.001976284584980237,prime_related,BL62FREQ,Mask,mutation_score-ratio_rank
0.5871323529411765,0.25342151858281237,0.2557588822560032,0.4970275344180225,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,KL,mutation_score-ratio_rank
0.6939841059822625,0.35113834638011737,0.3528474550636007,0.5571515504162823,0.045234248788368334,0.8051434223541049,0.5185185185185185,0.02364864864864865,cedar_related,BL62FREQ,KL,mutation_score-ratio_rank
0.6626177209829046,0.03096238807647182,0.031123579205515783,0.5270263648417047,0.008196721311475409,0.973380266197338,0.01327433628318584,0.005928853754940711,prime_related,BL62FREQ,KL,mutation_score-ratio_rank
0.55174436795995,0.24299343820319966,0.2452522243885254,0.5029559976286148,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,None,mutation_score-ratio_rank
0.6935114651726696,0.37211959699623987,0.37376477274240383,0.5685649318220094,0.09162717219589256,0.810418727332674,0.7073170731707317,0.048986486486486486,cedar_related,BL62FREQ,None,mutation_score-ratio_rank
0.6382609936044487,0.027507121382900866,0.028137741538543537,0.5147237481944851,0.009708737864077669,0.970080299197008,0.012578616352201259,0.007905138339920948,prime_related,BL62FREQ,None,mutation_score-ratio_rank
0.5850594493116396,0.25461215415464855,0.25697521885767055,0.497974441736381,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Shannon,mutation_score-ratio_rank
0.6937598957006986,0.35062729700557527,0.3523507651676807,0.5569322934482813,0.042139384116693684,0.8051434223541049,0.52,0.02195945945945946,cedar_related,BL62FREQ,Shannon,mutation_score-ratio_rank
0.6606821921453337,0.030834425983586343,0.030997538785568192,0.5268228969799237,0.008391608391608392,0.9740035932974004,0.014354066985645933,0.005928853754940711,prime_related,BL62FREQ,Shannon,mutation_score-ratio_rank
0.5910122027534419,0.27739921929136496,0.28112148348069405,0.5180653448389434,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Inverted Mask,blsm_mut_score-ratio_rank
0.7075377559042042,0.3842800716607312,0.3850442823643718,0.570120855023505,0.026622296173044926,0.8071216617210683,0.8888888888888888,0.013513513513513514,cedar_related,onehot,Inverted Mask,blsm_mut_score-ratio_rank
0.6614959042688839,0.03387463873586832,0.03417579545916155,0.5389505685710437,0.011235955056179775,0.980640193598064,0.10714285714285714,0.005928853754940711,prime_related,onehot,Inverted Mask,blsm_mut_score-ratio_rank
0.5634073842302879,0.23654594887147679,0.23880731715090264,0.5014327119425598,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Inverted KL,blsm_mut_score-ratio_rank
0.7224214433606077,0.39849771146864055,0.399295647471272,0.5740620172340347,0.09968847352024922,0.8094296076491923,0.64,0.05405405405405406,cedar_related,onehot,Inverted KL,blsm_mut_score-ratio_rank
0.6354395440908522,0.031185830645550555,0.03147339039811305,0.5298760029700712,0.008836524300441826,0.9753235800975324,0.017341040462427744,0.005928853754940711,prime_related,onehot,Inverted KL,blsm_mut_score-ratio_rank
0.5627972465581977,0.23736349690561892,0.23961014003122294,0.5020502601936632,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Inverted Shannon,blsm_mut_score-ratio_rank
0.7228131193463025,0.39715086640162284,0.3980050892022615,0.5732498194954263,0.10559006211180125,0.8100890207715133,0.6538461538461539,0.057432432432432436,cedar_related,onehot,Inverted Shannon,blsm_mut_score-ratio_rank
0.6353405342044826,0.03098682761006547,0.03125384741521288,0.5287489635515771,0.011661807580174925,0.975140248597514,0.022222222222222223,0.007905138339920948,prime_related,onehot,Inverted Shannon,blsm_mut_score-ratio_rank
0.5631727158948686,0.2460901884687185,0.2484924799488779,0.5131661287135235,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Mask,blsm_mut_score-ratio_rank
0.70820831072777,0.3708757424408485,0.37186002352589365,0.5651365832509238,0.023333333333333334,0.8067919551599076,0.875,0.011824324324324325,cedar_related,onehot,Mask,blsm_mut_score-ratio_rank
